date,exdate,forward_price,strike_price,time_to_exp,interest_rate,dividend_yield,best_bid,best_offer,mid_price,impl_volatility,volume,open_interest,moneyness
2020-01-13,2021-01-15,104.972,80.0,1.008219178082192,0.0149,0,32.83,33.36,33.095,0.462593,1695,65300,1.31215
2020-01-13,2021-01-15,104.972,84.0,1.008219178082192,0.0149,0,30.27,30.76,30.514999999999997,0.459561,5190,9450,1.2496666666666667
2020-01-13,2021-01-15,104.972,86.0,1.008219178082192,0.0149,0,28.98,29.52,29.25,0.457186,5165,14230,1.2206046511627906
2020-01-13,2021-01-15,104.972,90.0,1.008219178082192,0.0149,0,26.56,27.0,26.78,0.451364,455,6430,1.1663555555555556
2020-01-13,2021-01-15,104.972,98.0,1.008219178082192,0.0149,0,22.19,22.76,22.475,0.446192,320,3695,1.0711428571428572
2020-01-13,2021-01-15,104.972,100.0,1.008219178082192,0.0149,0,21.27,21.79,21.53,0.446062,2425,26600,1.04972
2020-01-13,2021-01-15,104.972,104.0,1.008219178082192,0.0149,0,19.380000000000003,19.96,19.67,0.443951,270,2415,1.009346153846154
2020-01-13,2021-01-15,104.972,110.0,1.008219178082192,0.0149,0,16.75,17.25,17.0,0.437945,625,20180,0.9542909090909091
2020-01-13,2021-01-15,104.972,120.0,1.008219178082192,0.0149,0,13.4,13.54,13.47,0.435655,9125,37940,0.8747666666666666
2020-01-13,2021-01-15,104.972,126.0,1.008219178082192,0.0149,0,11.45,11.79,11.62,0.432842,255,1105,0.833111111111111
2020-01-13,2021-01-15,104.972,130.0,1.008219178082192,0.0149,0,10.41,10.74,10.575,0.432599,605,4460,0.807476923076923
2020-01-13,2021-01-15,104.972,134.0,1.008219178082192,0.0149,0,9.21,9.78,9.495,0.429237,905,2875,0.7833731343283582
2020-01-13,2021-01-15,104.972,138.0,1.008219178082192,0.0149,0,8.57,8.8,8.684999999999999,0.430516,930,36620,0.7606666666666666
2020-01-13,2021-01-15,104.972,140.0,1.008219178082192,0.0149,0,8.2,8.4,8.3,0.430958,1515,3290,0.7497999999999999
2020-01-13,2021-01-15,104.972,150.0,1.008219178082192,0.0149,0,6.2700000000000005,6.76,6.515000000000001,0.430013,695,765,0.6998133333333333
2020-01-13,2021-01-15,104.972,152.0,1.008219178082192,0.0149,0,6.16,6.45,6.305,0.4326709999999999,1360,1340,0.6906052631578947
2020-01-13,2021-01-15,104.972,160.0,1.008219178082192,0.0149,0,5.14,5.36,5.25,0.433638,365,760,0.656075
2020-01-13,2021-03-19,104.972,108.0,1.180821917808219,0.0149,0,18.89,19.54,19.215,0.434301,355,145,0.9719629629629629
2020-01-13,2021-03-19,104.972,120.0,1.180821917808219,0.0149,0,14.43,15.1,14.765,0.428766,2670,5115,0.8747666666666666
2020-01-13,2021-03-19,104.972,150.0,1.180821917808219,0.0149,0,7.32,7.88,7.6,0.423199,1005,105,0.6998133333333333
2020-01-13,2021-06-18,104.972,84.0,1.4301369863013698,0.0149,0,32.730000000000004,33.489999999999995,33.11,0.445386,350,3535,1.2496666666666667
2020-01-13,2021-06-18,104.972,112.0,1.4301369863013698,0.0149,0,18.92,19.78,19.35,0.424728,2170,6625,0.9372499999999999
2020-01-13,2022-01-21,104.972,82.0,2.0246575342465754,0.0149,0,36.57,37.94,37.255,0.432353,595,1230,1.2801463414634147
2020-01-13,2022-01-21,104.972,94.0,2.0246575342465754,0.0149,0,30.06,31.339999999999996,30.7,0.420857,595,670,1.1167234042553191
2020-01-13,2022-01-21,104.972,100.0,2.0246575342465754,0.0149,0,27.18,28.46,27.82,0.416492,265,4685,1.04972
2020-01-13,2022-01-21,104.972,120.0,2.0246575342465754,0.0149,0,19.17,20.34,19.755000000000003,0.403142,1870,6755,0.8747666666666666
2020-01-13,2022-01-21,104.972,128.0,2.0246575342465754,0.0149,0,16.44,17.75,17.095,0.397695,325,9510,0.82009375
2020-01-13,2022-01-21,104.972,130.0,2.0246575342465754,0.0149,0,15.88,17.28,16.580000000000002,0.398069,2660,3435,0.807476923076923
2020-01-13,2022-06-17,104.972,100.0,2.4273972602739726,0.0149,0,28.7,30.0,29.35,0.401751,260,660,1.04972
2020-01-13,2022-06-17,104.972,126.0,2.4273972602739726,0.0149,0,20.0,20.89,20.445,0.402641,1330,120,0.833111111111111
2020-01-13,2022-06-17,104.972,130.0,2.4273972602739726,0.0149,0,17.95,19.71,18.83,0.394689,2770,170,0.807476923076923
2020-01-13,2022-06-17,104.972,136.0,2.4273972602739726,0.0149,0,16.3,18.07,17.185,0.392885,1315,0,0.7718529411764705
2020-01-13,2022-06-17,104.972,140.0,2.4273972602739726,0.0149,0,15.28,17.06,16.169999999999998,0.391807,1160,345,0.7497999999999999
2020-01-13,2022-06-17,104.972,150.0,2.4273972602739726,0.0149,0,13.02,14.8,13.91,0.389667,680,0,0.6998133333333333
2020-01-14,2020-01-24,107.584,84.0,0.0273972602739726,0.015,0,23.6,23.91,23.755000000000003,0.785668,300,2630,1.2807619047619048
2020-01-14,2020-01-24,107.584,88.0,0.0273972602739726,0.015,0,19.8,19.94,19.869999999999997,0.738982,350,1540,1.2225454545454546
2020-01-14,2020-01-24,107.584,90.0,0.0273972602739726,0.015,0,17.89,18.04,17.965,0.719697,820,2445,1.1953777777777779
2020-01-14,2020-01-24,107.584,91.0,0.0273972602739726,0.015,0,16.94,17.09,17.015,0.706233,475,1430,1.1822417582417584
2020-01-14,2020-01-24,107.584,92.0,0.0273972602739726,0.015,0,15.97,16.11,16.04,0.680138,365,3470,1.1693913043478261
2020-01-14,2020-01-24,107.584,93.0,0.0273972602739726,0.015,0,15.03,15.19,15.11,0.669764,340,3080,1.1568172043010754
2020-01-14,2020-01-24,107.584,94.0,0.0273972602739726,0.015,0,14.15,14.27,14.21,0.665639,530,3025,1.1445106382978725
2020-01-14,2020-01-24,107.584,95.0,0.0273972602739726,0.015,0,13.26,13.4,13.330000000000002,0.662653,310,2140,1.1324631578947368
2020-01-14,2020-01-24,107.584,96.0,0.0273972602739726,0.015,0,12.35,12.48,12.415,0.645524,450,2775,1.1206666666666667
2020-01-14,2020-01-24,107.584,96.5,0.0273972602739726,0.015,0,11.92,12.05,11.985,0.642887,380,1005,1.114860103626943
2020-01-14,2020-01-24,107.584,97.0,0.0273972602739726,0.015,0,11.51,11.65,11.58,0.645055,450,1525,1.1091134020618556
2020-01-14,2020-01-24,107.584,98.0,0.0273972602739726,0.015,0,10.66,10.8,10.73,0.635896,990,1750,1.097795918367347
2020-01-14,2020-01-24,107.584,99.0,0.0273972602739726,0.015,0,9.85,9.99,9.92,0.630764,485,2355,1.0867070707070707
2020-01-14,2020-01-24,107.584,99.5,0.0273972602739726,0.015,0,9.46,9.71,9.585,0.640017,705,5390,1.081246231155779
2020-01-14,2020-01-24,107.584,100.0,0.0273972602739726,0.015,0,9.07,9.2,9.135,0.625676,9835,20840,1.0758400000000001
2020-01-14,2020-01-24,107.584,100.5,0.0273972602739726,0.015,0,8.68,8.86,8.77,0.626277,540,750,1.0704875621890548
2020-01-14,2020-01-24,107.584,101.0,0.0273972602739726,0.015,0,8.32,8.45,8.385,0.621918,1595,2990,1.0651881188118812
2020-01-14,2020-01-24,107.584,101.5,0.0273972602739726,0.015,0,7.95,8.08,8.015,0.619002,905,880,1.0599408866995075
2020-01-14,2020-01-24,107.584,102.0,0.0273972602739726,0.015,0,7.6,7.7,7.65,0.615695,1420,3540,1.0547450980392157
2020-01-14,2020-01-24,107.584,102.5,0.0273972602739726,0.015,0,7.27,7.38,7.325,0.617637,560,550,1.0496
2020-01-14,2020-01-24,107.584,103.0,0.0273972602739726,0.015,0,6.92,7.040000000000001,6.9799999999999995,0.614941,2915,4575,1.0445048543689321
2020-01-14,2020-01-24,107.584,103.5,0.0273972602739726,0.015,0,6.609999999999999,6.709999999999999,6.659999999999999,0.614889,1070,955,1.0394589371980676
2020-01-14,2020-01-24,107.584,104.0,0.0273972602739726,0.015,0,6.279999999999999,6.4,6.34,0.613503,9060,6255,1.0344615384615385
2020-01-14,2020-01-24,107.584,104.5,0.0273972602739726,0.015,0,5.99,6.09,6.04,0.61379,660,795,1.0295119617224882
2020-01-14,2020-01-24,107.584,105.0,0.0273972602739726,0.015,0,5.6899999999999995,5.79,5.74,0.612705,9240,9625,1.0246095238095239
2020-01-14,2020-01-24,107.584,105.5,0.0273972602739726,0.015,0,5.4,5.5,5.45,0.611769,615,465,1.0197535545023697
2020-01-14,2020-01-24,107.584,106.0,0.0273972602739726,0.015,0,5.13,5.2,5.165,0.610262,21925,10450,1.0149433962264152
2020-01-14,2020-01-24,107.584,106.5,0.0273972602739726,0.015,0,4.88,4.95,4.915,0.612441,1735,230,1.0101784037558685
2020-01-14,2020-01-24,107.584,107.0,0.0273972602739726,0.015,0,4.62,4.7,4.66,0.612555,8715,2120,1.0054579439252336
2020-01-14,2020-01-24,107.584,107.5,0.0273972602739726,0.015,0,4.37,4.58,4.475,0.621247,5720,470,1.0007813953488371
2020-01-14,2020-01-24,107.584,108.0,0.0273972602739726,0.015,0,4.16,4.220000000000001,4.1899999999999995,0.614572,17185,2665,0.9961481481481482
2020-01-14,2020-01-24,107.584,108.5,0.0273972602739726,0.015,0,3.93,4.17,4.05,0.627065,4990,265,0.9915576036866359
2020-01-14,2020-01-24,107.584,109.0,0.0273972602739726,0.015,0,3.729999999999999,3.8,3.765,0.617873,11125,2900,0.9870091743119266
2020-01-14,2020-01-24,107.584,109.5,0.0273972602739726,0.015,0,3.51,3.6,3.5549999999999997,0.617985,2850,450,0.9825022831050229
2020-01-14,2020-01-24,107.584,110.0,0.0273972602739726,0.015,0,3.34,3.4,3.37,0.620432,24625,11765,0.9780363636363637
2020-01-14,2020-01-24,107.584,111.0,0.0273972602739726,0.015,0,2.99,3.04,3.0149999999999997,0.623946,3335,1710,0.9692252252252253
2020-01-14,2020-01-24,107.584,112.0,0.0273972602739726,0.015,0,2.67,2.73,2.7,0.628643,11585,2335,0.9605714285714286
2020-01-14,2020-01-24,107.584,113.0,0.0273972602739726,0.015,0,2.4,2.43,2.415,0.633499,2805,2265,0.952070796460177
2020-01-14,2020-01-24,107.584,114.0,0.0273972602739726,0.015,0,2.1399999999999997,2.19,2.165,0.639574,10975,3950,0.9437192982456141
2020-01-14,2020-01-24,107.584,115.0,0.0273972602739726,0.015,0,1.92,1.97,1.945,0.646508,9970,2855,0.9355130434782609
2020-01-14,2020-01-24,107.584,116.0,0.0273972602739726,0.015,0,1.72,1.7600000000000002,1.7399999999999998,0.652226,6150,2815,0.927448275862069
2020-01-14,2020-01-24,107.584,117.0,0.0273972602739726,0.015,0,1.54,1.59,1.565,0.65955,6360,785,0.9195213675213676
2020-01-14,2020-01-24,107.584,118.0,0.0273972602739726,0.015,0,1.39,1.42,1.405,0.666308,3965,2950,0.9117288135593221
2020-01-14,2020-01-24,107.584,119.0,0.0273972602739726,0.015,0,1.24,1.28,1.26,0.672778,1555,1020,0.9040672268907564
2020-01-14,2020-01-24,107.584,120.0,0.0273972602739726,0.015,0,1.13,1.16,1.145,0.682365,36175,9580,0.8965333333333334
2020-01-14,2020-01-24,107.584,121.0,0.0273972602739726,0.015,0,1.01,1.04,1.025,0.68812,2495,780,0.8891239669421488
2020-01-14,2020-01-24,107.584,122.0,0.0273972602739726,0.015,0,0.91,0.94,0.925,0.695642,4425,1200,0.8818360655737705
2020-01-14,2020-01-24,107.584,123.0,0.0273972602739726,0.015,0,0.8300000000000001,0.86,0.845,0.705532,1590,1720,0.8746666666666667
2020-01-14,2020-01-24,107.584,124.0,0.0273972602739726,0.015,0,0.75,0.78,0.765,0.713165,3565,1105,0.8676129032258065
2020-01-14,2020-01-24,107.584,125.0,0.0273972602739726,0.015,0,0.6799999999999999,0.7,0.6900000000000001,0.719873,3540,1190,0.860672
2020-01-14,2020-01-24,107.584,126.0,0.0273972602739726,0.015,0,0.62,0.65,0.635,0.730307,5780,760,0.8538412698412698
2020-01-14,2020-01-24,107.584,127.0,0.0273972602739726,0.015,0,0.5660000000000001,0.5860000000000001,0.576,0.737615,2165,870,0.8471181102362205
2020-01-14,2020-01-24,107.584,128.0,0.0273972602739726,0.015,0,0.508,0.548,0.528,0.746615,1090,295,0.8405
2020-01-14,2020-01-24,107.584,129.0,0.0273972602739726,0.015,0,0.466,0.502,0.484,0.755327,895,490,0.833984496124031
2020-01-14,2020-01-24,107.584,130.0,0.0273972602739726,0.015,0,0.426,0.45,0.438,0.761528,5870,1655,0.8275692307692308
2020-01-14,2020-01-24,107.584,132.0,0.0273972602739726,0.015,0,0.368,0.384,0.376,0.781146,2120,825,0.8150303030303031
2020-01-14,2020-01-24,107.584,134.0,0.0273972602739726,0.015,0,0.306,0.384,0.345,0.810386,855,495,0.8028656716417911
2020-01-14,2020-01-24,107.584,136.0,0.0273972602739726,0.015,0,0.268,0.2799999999999999,0.274,0.815088,2175,1090,0.7910588235294118
2020-01-14,2020-01-24,107.584,138.0,0.0273972602739726,0.015,0,0.236,0.25,0.243,0.836302,5035,460,0.7795942028985507
2020-01-14,2020-01-24,107.584,140.0,0.0273972602739726,0.015,0,0.206,0.214,0.21,0.852553,4855,2775,0.7684571428571428
2020-01-14,2020-01-24,107.584,142.0,0.0273972602739726,0.015,0,0.1679999999999999,0.186,0.177,0.86434,835,315,0.7576338028169014
2020-01-14,2020-01-24,107.584,144.0,0.0273972602739726,0.015,0,0.154,0.1679999999999999,0.161,0.886071,735,930,0.7471111111111112
2020-01-14,2020-01-24,107.584,146.0,0.0273972602739726,0.015,0,0.1399999999999999,0.158,0.149,0.909245,855,610,0.7368767123287672
2020-01-14,2020-01-24,107.584,148.0,0.0273972602739726,0.015,0,0.1159999999999999,0.1379999999999999,0.127,0.920138,545,525,0.7269189189189189
2020-01-14,2020-01-24,107.584,150.0,0.0273972602739726,0.015,0,0.1159999999999999,0.118,0.1169999999999999,0.94092,27490,3165,0.7172266666666667
2020-01-14,2020-01-31,107.584,84.0,0.0465753424657534,0.015,0,24.31,24.5,24.405,0.86544,2525,4090,1.2807619047619048
2020-01-14,2020-01-31,107.584,90.0,0.0465753424657534,0.015,0,18.98,19.16,19.07,0.82114,530,6150,1.1953777777777779
2020-01-14,2020-01-31,107.584,94.0,0.0465753424657534,0.015,0,15.71,15.9,15.805,0.802614,2745,3825,1.1445106382978725
2020-01-14,2020-01-31,107.584,95.0,0.0465753424657534,0.015,0,14.79,15.12,14.955000000000002,0.787116,850,4345,1.1324631578947368
2020-01-14,2020-01-31,107.584,95.5,0.0465753424657534,0.015,0,14.580000000000002,14.71,14.645,0.795752,415,245,1.1265340314136125
2020-01-14,2020-01-31,107.584,96.0,0.0465753424657534,0.015,0,14.21,14.37,14.29,0.796765,400,2985,1.1206666666666667
2020-01-14,2020-01-31,107.584,96.5,0.0465753424657534,0.015,0,13.79,13.97,13.88,0.789291,560,245,1.114860103626943
2020-01-14,2020-01-31,107.584,97.5,0.0465753424657534,0.015,0,13.13,13.45,13.29,0.804137,435,215,1.1034256410256411
2020-01-14,2020-01-31,107.584,98.0,0.0465753424657534,0.015,0,12.8,12.93,12.865,0.792955,540,3420,1.097795918367347
2020-01-14,2020-01-31,107.584,99.0,0.0465753424657534,0.015,0,12.11,12.23,12.17,0.789435,450,1225,1.0867070707070707
2020-01-14,2020-01-31,107.584,100.0,0.0465753424657534,0.015,0,11.45,11.58,11.515,0.788372,14660,15865,1.0758400000000001
2020-01-14,2020-01-31,107.584,100.5,0.0465753424657534,0.015,0,11.13,11.37,11.25,0.794478,270,425,1.0704875621890548
2020-01-14,2020-01-31,107.584,101.0,0.0465753424657534,0.015,0,10.81,10.94,10.875,0.786568,340,2165,1.0651881188118812
2020-01-14,2020-01-31,107.584,102.0,0.0465753424657534,0.015,0,10.2,10.32,10.26,0.785209,990,4750,1.0547450980392157
2020-01-14,2020-01-31,107.584,103.0,0.0465753424657534,0.015,0,9.61,9.73,9.67,0.784171,380,1205,1.0445048543689321
2020-01-14,2020-01-31,107.584,104.0,0.0465753424657534,0.015,0,9.05,9.17,9.11,0.784001,1260,4635,1.0344615384615385
2020-01-14,2020-01-31,107.584,105.0,0.0465753424657534,0.015,0,8.52,8.76,8.64,0.791351,1750,1430,1.0246095238095239
2020-01-14,2020-01-31,107.584,105.5,0.0465753424657534,0.015,0,8.25,8.34,8.295,0.781903,350,290,1.0197535545023697
2020-01-14,2020-01-31,107.584,106.0,0.0465753424657534,0.015,0,8.0,8.1,8.05,0.782903,4225,2165,1.0149433962264152
2020-01-14,2020-01-31,107.584,107.0,0.0465753424657534,0.015,0,7.51,7.6,7.555,0.782501,3415,760,1.0054579439252336
2020-01-14,2020-01-31,107.584,108.0,0.0465753424657534,0.015,0,7.05,7.15,7.1,0.78408,4635,3065,0.9961481481481482
2020-01-14,2020-01-31,107.584,109.0,0.0465753424657534,0.015,0,6.609999999999999,6.74,6.675,0.786584,2360,1000,0.9870091743119266
2020-01-14,2020-01-31,107.584,110.0,0.0465753424657534,0.015,0,6.2,6.2700000000000005,6.235,0.785145,11385,17695,0.9780363636363637
2020-01-14,2020-01-31,107.584,111.0,0.0465753424657534,0.015,0,5.8100000000000005,6.0,5.904999999999999,0.793333,1110,720,0.9692252252252253
2020-01-14,2020-01-31,107.584,112.0,0.0465753424657534,0.015,0,5.4399999999999995,5.5,5.470000000000001,0.787953,2005,1075,0.9605714285714286
2020-01-14,2020-01-31,107.584,113.0,0.0465753424657534,0.015,0,5.08,5.16,5.12,0.789665,415,365,0.952070796460177
2020-01-14,2020-01-31,107.584,114.0,0.0465753424657534,0.015,0,4.46,5.16,4.8100000000000005,0.793679,1545,1385,0.9437192982456141
2020-01-14,2020-01-31,107.584,115.0,0.0465753424657534,0.015,0,4.4399999999999995,4.8100000000000005,4.625,0.809766,9665,1065,0.9355130434782609
2020-01-14,2020-01-31,107.584,116.0,0.0465753424657534,0.015,0,4.15,4.220000000000001,4.1850000000000005,0.795121,1300,2390,0.927448275862069
2020-01-14,2020-01-31,107.584,117.0,0.0465753424657534,0.015,0,3.88,3.95,3.915,0.79779,520,925,0.9195213675213676
2020-01-14,2020-01-31,107.584,118.0,0.0465753424657534,0.015,0,3.62,3.69,3.655,0.799728,695,820,0.9117288135593221
2020-01-14,2020-01-31,107.584,119.0,0.0465753424657534,0.015,0,3.38,3.5799999999999996,3.4799999999999995,0.810103,455,285,0.9040672268907564
2020-01-14,2020-01-31,107.584,120.0,0.0465753424657534,0.015,0,3.16,3.21,3.185,0.804109,17670,9995,0.8965333333333334
2020-01-14,2020-01-31,107.584,121.0,0.0465753424657534,0.015,0,2.95,3.02,2.9850000000000003,0.808071,480,600,0.8891239669421488
2020-01-14,2020-01-31,107.584,122.0,0.0465753424657534,0.015,0,2.76,2.81,2.785,0.810364,465,1030,0.8818360655737705
2020-01-14,2020-01-31,107.584,123.0,0.0465753424657534,0.015,0,2.57,2.63,2.6,0.81296,640,1870,0.8746666666666667
2020-01-14,2020-01-31,107.584,124.0,0.0465753424657534,0.015,0,2.41,2.45,2.43,0.816019,2370,1790,0.8676129032258065
2020-01-14,2020-01-31,107.584,125.0,0.0465753424657534,0.015,0,2.25,2.31,2.28,0.820417,2190,690,0.860672
2020-01-14,2020-01-31,107.584,126.0,0.0465753424657534,0.015,0,2.1,2.16,2.13,0.823397,650,570,0.8538412698412698
2020-01-14,2020-01-31,107.584,128.0,0.0465753424657534,0.015,0,1.84,1.89,1.865,0.830326,915,2210,0.8405
2020-01-14,2020-01-31,107.584,129.0,0.0465753424657534,0.015,0,1.72,1.77,1.745,0.833728,350,110,0.833984496124031
2020-01-14,2020-01-31,107.584,130.0,0.0465753424657534,0.015,0,1.61,1.64,1.625,0.835805,2530,1030,0.8275692307692308
2020-01-14,2020-01-31,107.584,132.0,0.0465753424657534,0.015,0,1.41,1.45,1.4300000000000002,0.843903,1925,1350,0.8150303030303031
2020-01-14,2020-01-31,107.584,134.0,0.0465753424657534,0.015,0,1.24,1.29,1.265,0.852938,540,185,0.8028656716417911
2020-01-14,2020-01-31,107.584,136.0,0.0465753424657534,0.015,0,1.09,1.13,1.11,0.859692,1070,750,0.7910588235294118
2020-01-14,2020-01-31,107.584,138.0,0.0465753424657534,0.015,0,0.96,1.0,0.98,0.867648,750,505,0.7795942028985507
2020-01-14,2020-01-31,107.584,140.0,0.0465753424657534,0.015,0,0.85,0.89,0.8699999999999999,0.876425,3775,1795,0.7684571428571428
2020-01-14,2020-01-31,107.584,142.0,0.0465753424657534,0.015,0,0.75,0.8099999999999999,0.78,0.886879,300,375,0.7576338028169014
2020-01-14,2020-01-31,107.584,144.0,0.0465753424657534,0.015,0,0.6599999999999999,0.72,0.6900000000000001,0.894106,1420,1315,0.7471111111111112
2020-01-14,2020-01-31,107.584,146.0,0.0465753424657534,0.015,0,0.5860000000000001,0.65,0.618,0.903388,540,345,0.7368767123287672
2020-01-14,2020-01-31,107.584,148.0,0.0465753424657534,0.015,0,0.528,0.596,0.562,0.915109,1115,595,0.7269189189189189
2020-01-14,2020-01-31,107.584,150.0,0.0465753424657534,0.015,0,0.474,0.498,0.486,0.917066,12000,5640,0.7172266666666667
2020-01-14,2020-02-07,107.584,99.5,0.0657534246575342,0.015,0,12.86,13.1,12.98,0.780388,320,110,1.081246231155779
2020-01-14,2020-02-07,107.584,100.0,0.0657534246575342,0.015,0,12.56,12.7,12.63,0.775872,925,3605,1.0758400000000001
2020-01-14,2020-02-07,107.584,102.0,0.0657534246575342,0.015,0,11.36,11.49,11.425,0.773037,625,1230,1.0547450980392157
2020-01-14,2020-02-07,107.584,103.0,0.0657534246575342,0.015,0,10.76,11.0,10.88,0.774386,335,695,1.0445048543689321
2020-01-14,2020-02-07,107.584,104.0,0.0657534246575342,0.015,0,10.23,10.35,10.29,0.769638,1265,3335,1.0344615384615385
2020-01-14,2020-02-07,107.584,105.0,0.0657534246575342,0.015,0,9.7,9.82,9.76,0.768814,395,425,1.0246095238095239
2020-01-14,2020-02-07,107.584,105.5,0.0657534246575342,0.015,0,9.45,9.56,9.505,0.768659,2315,1575,1.0197535545023697
2020-01-14,2020-02-07,107.584,106.0,0.0657534246575342,0.015,0,9.2,9.31,9.255,0.768515,725,660,1.0149433962264152
2020-01-14,2020-02-07,107.584,107.0,0.0657534246575342,0.015,0,8.370000000000001,8.809999999999999,8.59,0.751796,2110,295,1.0054579439252336
2020-01-14,2020-02-07,107.584,108.0,0.0657534246575342,0.015,0,8.24,8.35,8.295,0.767288,2500,895,0.9961481481481482
2020-01-14,2020-02-07,107.584,109.0,0.0657534246575342,0.015,0,7.8,7.9,7.85,0.767359,710,270,0.9870091743119266
2020-01-14,2020-02-07,107.584,110.0,0.0657534246575342,0.015,0,7.359999999999999,7.470000000000001,7.415000000000001,0.766664,1640,3835,0.9780363636363637
2020-01-14,2020-02-07,107.584,112.0,0.0657534246575342,0.015,0,6.58,6.909999999999999,6.745,0.778565,750,430,0.9605714285714286
2020-01-14,2020-02-07,107.584,114.0,0.0657534246575342,0.015,0,5.88,5.95,5.915,0.769608,600,485,0.9437192982456141
2020-01-14,2020-02-07,107.584,115.0,0.0657534246575342,0.015,0,5.54,5.62,5.58,0.770146,465,1115,0.9355130434782609
2020-01-14,2020-02-07,107.584,116.0,0.0657534246575342,0.015,0,5.2299999999999995,5.54,5.385,0.782385,930,950,0.927448275862069
2020-01-14,2020-02-07,107.584,119.0,0.0657534246575342,0.015,0,4.39,4.470000000000001,4.43,0.775953,845,510,0.9040672268907564
2020-01-14,2020-02-07,107.584,120.0,0.0657534246575342,0.015,0,4.15,4.220000000000001,4.1850000000000005,0.778132,5040,2315,0.8965333333333334
2020-01-14,2020-02-07,107.584,122.0,0.0657534246575342,0.015,0,3.69,3.95,3.82,0.791544,570,230,0.8818360655737705
2020-01-14,2020-02-07,107.584,124.0,0.0657534246575342,0.015,0,3.28,3.3600000000000003,3.3200000000000003,0.786077,320,345,0.8676129032258065
2020-01-14,2020-02-07,107.584,125.0,0.0657534246575342,0.015,0,3.1100000000000003,3.16,3.135,0.788389,500,225,0.860672
2020-01-14,2020-02-07,107.584,126.0,0.0657534246575342,0.015,0,2.93,2.95,2.94,0.788402,320,215,0.8538412698412698
2020-01-14,2020-02-07,107.584,128.0,0.0657534246575342,0.015,0,2.6,2.67,2.635,0.794929,305,600,0.8405
2020-01-14,2020-02-07,107.584,130.0,0.0657534246575342,0.015,0,2.32,2.37,2.345,0.799202,1510,585,0.8275692307692308
2020-01-14,2020-02-07,107.584,132.0,0.0657534246575342,0.015,0,2.07,2.13,2.1,0.80523,1895,585,0.8150303030303031
2020-01-14,2020-02-07,107.584,136.0,0.0657534246575342,0.015,0,1.64,1.7,1.67,0.814648,290,355,0.7910588235294118
2020-01-14,2020-02-07,107.584,140.0,0.0657534246575342,0.015,0,1.3,1.36,1.33,0.823976,1455,250,0.7684571428571428
2020-01-14,2020-02-07,107.584,142.0,0.0657534246575342,0.015,0,1.14,1.25,1.1949999999999998,0.83002,610,320,0.7576338028169014
2020-01-14,2020-02-07,107.584,150.0,0.0657534246575342,0.015,0,0.75,0.8,0.775,0.850873,3125,1295,0.7172266666666667
2020-01-14,2020-02-14,107.584,100.0,0.084931506849315,0.015,0,12.69,13.26,12.975,0.711601,255,1095,1.0758400000000001
2020-01-14,2020-02-14,107.584,104.0,0.084931506849315,0.015,0,10.72,10.85,10.785,0.716719,1465,725,1.0344615384615385
2020-01-14,2020-02-14,107.584,107.0,0.084931506849315,0.015,0,9.07,9.36,9.215,0.710498,350,295,1.0054579439252336
2020-01-14,2020-02-14,107.584,108.0,0.084931506849315,0.015,0,8.709999999999999,8.83,8.77,0.711889,1620,610,0.9961481481481482
2020-01-14,2020-02-14,107.584,109.0,0.084931506849315,0.015,0,8.120000000000001,8.4,8.26,0.706682,555,255,0.9870091743119266
2020-01-14,2020-02-14,107.584,110.0,0.084931506849315,0.015,0,7.720000000000001,7.99,7.855,0.708485,1235,1500,0.9780363636363637
2020-01-14,2020-02-14,107.584,119.0,0.084931506849315,0.015,0,4.51,4.9,4.705,0.7055,335,410,0.9040672268907564
2020-01-14,2020-02-14,107.584,120.0,0.084931506849315,0.015,0,4.5200000000000005,4.6,4.5600000000000005,0.716552,1240,1690,0.8965333333333334
2020-01-14,2020-02-14,107.584,125.0,0.084931506849315,0.015,0,3.22,3.5799999999999996,3.4,0.718531,845,170,0.860672
2020-01-14,2020-02-14,107.584,129.0,0.084931506849315,0.015,0,2.72,2.79,2.755,0.72926,290,225,0.833984496124031
2020-01-14,2020-02-14,107.584,130.0,0.084931506849315,0.015,0,2.57,2.6399999999999997,2.605,0.730938,810,1055,0.8275692307692308
2020-01-14,2020-02-14,107.584,140.0,0.084931506849315,0.015,0,1.46,1.51,1.485,0.747398,5035,775,0.7684571428571428
2020-01-14,2020-02-14,107.584,144.0,0.084931506849315,0.015,0,1.13,1.28,1.205,0.757038,1415,85,0.7471111111111112
2020-01-14,2020-02-14,107.584,150.0,0.084931506849315,0.015,0,0.8,0.9,0.85,0.763891,2705,1410,0.7172266666666667
2020-01-14,2020-02-21,107.584,80.0,0.1041095890410958,0.015,0,28.75,29.17,28.96,0.760698,375,8380,1.3448
2020-01-14,2020-02-21,107.584,84.0,0.1041095890410958,0.015,0,25.34,25.660000000000004,25.5,0.745292,305,2800,1.2807619047619048
2020-01-14,2020-02-21,107.584,86.0,0.1041095890410958,0.015,0,23.69,23.85,23.77,0.730109,995,6510,1.2509767441860467
2020-01-14,2020-02-21,107.584,90.0,0.1041095890410958,0.015,0,20.41,20.59,20.5,0.709462,1195,7885,1.1953777777777779
2020-01-14,2020-02-21,107.584,92.0,0.1041095890410958,0.015,0,18.880000000000003,19.09,18.985,0.704507,275,2895,1.1693913043478261
