config,fold,rmse_mkt,mae_mkt,n_test,sigma_fixed,rmse_spread,rmse_otm,rmse_atm,rmse_itm,rmse_wing,best_val_epoch,arb_butterfly%,arb_calendar%,elapsed_s
S2_B10_avol,Jun2020,1.9530335545208195,,3265,0.7755775,20.145796114127023,2.043263595988341,1.904644947874457,1.7071030183019906,1.9665787858203547,250.0,8.31,4.56,294.49703645706177
S2_B10_avol,Jul2020,10.861214921595408,,5083,0.737551,31.14500145260845,10.93874179207421,11.736020764683177,9.771281037511667,10.664424237079515,250.0,7.09,3.5,289.6500129699707
S2_B10_avol,Aug2020,8.905028868152868,,5167,0.711693,40.05907192228282,8.842996548359045,8.679552022390494,9.225022154187336,8.970890712574635,9000.0,8.94,1.88,286.56073451042175
S2_B10_avol,Sep2020,18.360546085842614,,6361,0.732539,51.07044833646185,18.297576999953264,19.53150353238588,17.52426303127855,18.093074918851563,1000.0,18.41,15.06,286.1811032295227
S2_B10_avol,Oct2020,6.634350696605479,,5968,0.7371,42.93445344039215,6.842477280053268,6.611175786191117,5.870001700240487,6.640146255732382,9250.0,10.19,3.0,285.98731684684753
S2_B10_avol,Nov2020,6.4012588356264235,,6420,0.7763340000000001,53.459907241249404,6.944762730518998,7.096251460925935,4.298125353447869,6.24467214196093,9750.0,12.25,3.0,287.1685440540314
S2_B10_avol,Dec2020,10.001645115691119,,5438,0.771868,47.936799449369396,10.321060231371769,10.320223831271115,9.25786857386588,9.93148733506184,2250.0,14.0,2.16,287.3558418750763
S2_B10_cvol,Apr2020,3.358062493523198,,3094,0.684782,33.21640421127139,3.2067200301373266,3.9056229138350376,3.212918509394747,3.2080957263740015,2250.0,26.62,22.16,316.40697288513184
S2_B10_cvol,May2020,1.7146200166457057,,3188,0.7293615,24.244896564231585,1.6435360486339214,2.0134643543915516,1.489990266536307,1.6163412951178635,5000.0,14.31,18.38,312.9010434150696
S2_B10_cvol,Jun2020,2.471178136452873,,3265,0.7755775,31.786712625570168,2.248505020597794,2.941123871926144,2.5295496423314474,2.3201936083399803,6500.0,8.41,14.37,317.11047434806824
S2_B10_cvol,Jul2020,9.096015340886618,,5083,0.737551,27.92094440266677,9.525419855193865,8.934179020250617,7.788522659768982,9.1303210462409,3250.0,10.47,9.56,307.0882704257965
S2_B10_cvol,Aug2020,6.5003186751019255,,5167,0.711693,23.631846044572068,6.653673272841926,5.778324163676918,6.792282152513514,6.6997410036883895,1000.0,24.84,7.44,326.6787540912628
S2_B10_cvol,Sep2020,16.336267752492283,,6361,0.732539,47.833424216261065,16.54744562974686,16.881212901925608,15.269636671136693,16.214060485593638,500.0,25.91,18.97,325.0508759021759
S2_B10_cvol,Oct2020,4.884998254079448,,5968,0.7371,32.10929830334995,5.0404389913176155,5.020475360139138,4.109751504070979,4.8504508108172795,750.0,26.31,9.88,317.5341374874115
S2_B10_cvol,Nov2020,6.5567214211366736,,6420,0.7763340000000001,40.780714396227374,6.7432370488627615,7.632894368156383,5.204779511971385,6.3061173258182786,250.0,31.97,15.28,310.19222807884216
S2_B10_cvol,Dec2020,10.735665109011316,,5438,0.771868,43.864426360813404,11.44069661650635,10.712051289611292,9.483013458167589,10.740759617045844,2000.0,18.94,4.28,303.6794400215149
S2_B12_avol,Apr2020,4.091290750762177,,3094,0.684782,39.06327016047494,3.6806588314172988,5.115536754002983,4.172558145463372,3.7952551137608954,1000.0,8.12,0.0,287.4214696884155
S2_B12_avol,May2020,2.1023165105976904,,3188,0.7293615,27.684512744894178,2.2586785021048583,1.9313059574131446,1.5813917636333563,2.149980802228516,1000.0,9.12,2.28,284.73377561569214
S2_B12_avol,Jun2020,2.3572899477534537,,3265,0.7755775,15.848507545639622,2.475095553244603,2.1077142750447346,2.256440470078943,2.423584695760616,500.0,3.34,0.0,280.617684841156
S2_B12_avol,Jul2020,10.081101568935948,,5083,0.737551,30.948721018445212,10.310281215087066,10.360013722803547,9.069222232933285,10.02032469293006,1250.0,4.41,0.0,278.0504825115204
S2_B12_avol,Aug2020,8.009796670558906,,5167,0.711693,30.07924666494038,7.9698016528118805,7.602864263728482,8.43620589287152,8.126707854565947,6250.0,8.75,0.0,275.8534188270569
S2_B12_avol,Sep2020,15.743506657873137,,6361,0.732539,52.328969211209866,15.573893083577723,16.82551969484881,15.280468854334273,15.495611060183318,250.0,9.25,0.0,276.6065196990967
S2_B12_avol,Oct2020,5.471854011857201,,5968,0.7371,34.65744371452888,5.666579651746124,5.386524708705976,4.830452387661863,5.4930323975588164,9750.0,15.59,0.12,274.86061096191406
S2_B12_avol,Nov2020,7.066943196111856,,6420,0.7763340000000001,37.85037973529353,7.353885325211946,7.741880331686349,5.826326211916012,6.9160544710355545,750.0,7.5,0.0,274.1597259044647
S2_B12_avol,Dec2020,12.777372200328022,,5438,0.771868,40.340514580096524,14.018652532724866,11.989232088695445,10.949518786317388,12.941316801932427,1250.0,7.72,0.0,274.59821939468384
S2_B12_cvol,Apr2020,3.0669910871306927,,3094,0.684782,33.519622999825344,2.846363671070903,3.6823958923285187,3.0573899273095075,2.8944918148188687,500.0,21.03,0.47,253.59378790855408
S2_B12_cvol,May2020,1.6119659779986735,,3188,0.7293615,22.524290700950573,1.5534052790486996,1.8688267029450694,1.4118466644669592,1.5283083389159509,1750.0,18.34,5.34,251.26451992988586
S2_B12_cvol,Jun2020,3.510440632477649,,3265,0.7755775,30.67366270044954,3.481860821716286,3.7512125604142197,3.3020954836154126,3.438882206597683,10000.0,7.59,0.0,249.87101531028748
S2_B12_cvol,Jul2020,8.188606977487252,,5083,0.737551,28.26589378605761,8.507946071806021,8.06029191847521,7.242539706221764,8.215842110777567,2250.0,8.06,0.0,246.45601868629456
S2_B12_cvol,Aug2020,6.170296412559967,,5167,0.711693,23.86525136189196,6.386897595358259,5.322013323321304,6.428238427988825,6.40057249764154,750.0,19.03,0.66,247.721333026886
S2_B12_cvol,Sep2020,14.905670752913007,,6361,0.732539,50.260294015608885,14.86323995433769,15.673692019099986,14.366858710011499,14.731531249107555,750.0,10.91,0.0,245.07666110992432
S2_B12_cvol,Oct2020,5.15985433371338,,5968,0.7371,38.983450981181036,5.352482191379499,5.276862874730024,4.252677079873219,5.130110484317821,2250.0,19.81,2.91,249.63348388671875
S2_B12_cvol,Nov2020,7.677944223046416,,6420,0.7763340000000001,40.391730593173726,7.927312269237562,8.576965034333458,6.353057998684607,7.474357712536873,250.0,8.53,0.0,248.03992652893066
S2_B12_cvol,Dec2020,13.188382440944231,,5438,0.771868,41.104523249342265,14.523749533234906,12.45562906453844,11.136156200693922,13.341380179330978,1500.0,9.09,0.0,245.05688738822937
